Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.9464285714285714,1.0,0.8392857142857143,0.9107142857142857,0.75,0.75,0.75
0.9642857142857143,1.0,0.75,0.9107142857142857,0.8214285714285714,0.6071428571428571,0.6071428571428571
0.8928571428571429,1.0,0.6607142857142857,0.8928571428571429,0.5714285714285714,0.5714285714285714,0.5714285714285714
0.8214285714285714,0.9642857142857143,0.6785714285714286,0.8035714285714286,0.5892857142857143,0.5892857142857143,0.5892857142857143
0.8214285714285714,1.0,0.7321428571428571,0.9464285714285714,0.6071428571428571,0.6071428571428571,0.6071428571428571
0.8928571428571429,1.0,0.7857142857142857,0.9107142857142857,0.875,0.8214285714285714,0.8214285714285714
0.9285714285714286,1.0,0.8392857142857143,0.8392857142857143,0.6607142857142857,0.6607142857142857,0.6607142857142857
0.8928571428571429,1.0,0.8214285714285714,0.875,0.8392857142857143,0.7142857142857143,0.7142857142857143
0.8518518518518519,1.0,0.7962962962962963,0.9074074074074074,0.6296296296296297,0.6296296296296297,0.6296296296296297
0.9444444444444444,1.0,0.8333333333333334,0.9444444444444444,0.7037037037037037,0.7037037037037037,0.7037037037037037
