Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.9444444444444444,0.9166666666666666,0.9166666666666666,0.9444444444444444,0.9444444444444444,0.8888888888888888
0.8333333333333334,0.8611111111111112,0.8333333333333334,0.8611111111111112,0.8888888888888888,0.8055555555555556
0.9166666666666666,0.9166666666666666,0.8611111111111112,0.9166666666666666,0.8888888888888888,0.8888888888888888
0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9722222222222222,0.8888888888888888
0.9166666666666666,0.8611111111111112,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.8888888888888888
0.8857142857142857,0.8857142857142857,0.8,0.8857142857142857,0.8571428571428571,0.8285714285714286
0.8529411764705882,0.8529411764705882,0.8529411764705882,0.9117647058823529,0.9117647058823529,0.7647058823529411
0.9117647058823529,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.9705882352941176,0.8529411764705882
0.9117647058823529,0.9117647058823529,0.8529411764705882,1.0,0.9411764705882353,0.8529411764705882
0.8529411764705882,0.9117647058823529,0.7941176470588235,0.7647058823529411,0.8529411764705882,0.7352941176470589
