Naive Bayes,Nearest Neighbors
0.75,0.9642857142857143
0.6071428571428571,1.0
0.6785714285714286,0.8571428571428571
0.5357142857142857,0.9285714285714286
0.7857142857142857,0.8928571428571429
0.75,0.9285714285714286
0.7142857142857143,0.9642857142857143
0.6428571428571429,0.8571428571428571
0.6785714285714286,0.9642857142857143
0.7142857142857143,0.8571428571428571
0.5357142857142857,0.8928571428571429
0.5714285714285714,0.8928571428571429
0.7857142857142857,0.8928571428571429
0.5,0.8214285714285714
0.7857142857142857,0.8928571428571429
0.6071428571428571,0.8571428571428571
0.7142857142857143,0.8214285714285714
0.6428571428571429,0.8928571428571429
0.5384615384615384,0.8461538461538461
0.7307692307692307,0.8076923076923077
