Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.9714285714285714,0.9142857142857143,0.9428571428571428,0.6571428571428571,0.8857142857142857,0.9714285714285714,0.9428571428571428
0.9714285714285714,0.9714285714285714,1.0,0.6571428571428571,0.8571428571428571,1.0,1.0
1.0,1.0,1.0,0.6571428571428571,0.8571428571428571,1.0,1.0
0.9714285714285714,1.0,0.9714285714285714,0.6571428571428571,0.8857142857142857,1.0,0.9714285714285714
0.9705882352941176,0.9705882352941176,0.9705882352941176,0.6470588235294118,0.9411764705882353,0.9705882352941176,0.9705882352941176
0.9705882352941176,1.0,1.0,0.6470588235294118,0.7941176470588235,1.0,1.0
1.0,1.0,1.0,0.6470588235294118,0.9117647058823529,1.0,0.9705882352941176
0.9411764705882353,0.9411764705882353,0.9411764705882353,0.6470588235294118,0.8529411764705882,0.9411764705882353,0.9117647058823529
0.9705882352941176,0.9705882352941176,0.9705882352941176,0.6470588235294118,0.9117647058823529,0.9705882352941176,0.9705882352941176
0.9117647058823529,0.8823529411764706,0.9117647058823529,0.6470588235294118,0.7058823529411765,0.9117647058823529,0.9411764705882353
0.9705882352941176,1.0,1.0,0.6470588235294118,0.9411764705882353,1.0,1.0
0.8823529411764706,0.9411764705882353,0.9411764705882353,0.6470588235294118,0.9411764705882353,0.9411764705882353,0.9411764705882353
0.9411764705882353,0.9411764705882353,0.9411764705882353,0.6470588235294118,0.9117647058823529,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0,0.6470588235294118,0.9705882352941176,1.0,1.0
1.0,1.0,0.9411764705882353,0.6470588235294118,0.7941176470588235,1.0,0.9705882352941176
0.9705882352941176,0.9117647058823529,0.9705882352941176,0.6470588235294118,0.8529411764705882,0.9411764705882353,0.9411764705882353
0.9705882352941176,0.9411764705882353,0.9411764705882353,0.6470588235294118,0.8235294117647058,0.9411764705882353,0.9411764705882353
0.9117647058823529,0.9411764705882353,0.9411764705882353,0.6470588235294118,0.8235294117647058,0.9117647058823529,0.9411764705882353
0.9117647058823529,0.9411764705882353,0.9705882352941176,0.6470588235294118,0.8529411764705882,0.9705882352941176,0.9705882352941176
1.0,0.9696969696969697,1.0,0.6666666666666666,0.8484848484848485,1.0,1.0
