Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.9166666666666666,0.9166666666666666,0.9444444444444444,0.9444444444444444,0.9166666666666666,0.8888888888888888,0.9722222222222222
0.8333333333333334,0.8888888888888888,0.8611111111111112,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.8055555555555556
0.8055555555555556,0.9722222222222222,0.8055555555555556,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8333333333333334
0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9166666666666666,0.8888888888888888,0.8611111111111112,0.8888888888888888
0.8888888888888888,0.8055555555555556,0.8611111111111112,0.9444444444444444,0.8611111111111112,0.8611111111111112,0.9166666666666666
0.8285714285714286,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.8285714285714286,0.9142857142857143,0.9428571428571428
0.7941176470588235,0.8823529411764706,0.8235294117647058,0.8529411764705882,0.8235294117647058,0.8529411764705882,0.7647058823529411
0.8823529411764706,0.8529411764705882,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.9117647058823529,0.8823529411764706
0.9117647058823529,0.8823529411764706,0.8823529411764706,0.9117647058823529,0.8529411764705882,0.9411764705882353,0.8235294117647058
0.7647058823529411,0.9117647058823529,0.8823529411764706,0.8823529411764706,0.7941176470588235,0.8529411764705882,0.7941176470588235
