Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.639344262295082,0.8360655737704918,0.7540983606557377,0.7049180327868853,0.7377049180327869,0.639344262295082,0.6557377049180327
0.6885245901639344,0.8688524590163934,0.7049180327868853,0.7049180327868853,0.7704918032786885,0.6557377049180327,0.6557377049180327
0.6229508196721312,0.8524590163934426,0.7213114754098361,0.6885245901639344,0.6557377049180327,0.6557377049180327,0.6557377049180327
0.6721311475409836,0.9016393442622951,0.6229508196721312,0.7213114754098361,0.6065573770491803,0.639344262295082,0.6557377049180327
0.5409836065573771,0.8524590163934426,0.7540983606557377,0.7213114754098361,0.6557377049180327,0.6557377049180327,0.6557377049180327
0.65,0.85,0.7666666666666667,0.7,0.65,0.65,0.65
0.6779661016949152,0.8983050847457628,0.847457627118644,0.711864406779661,0.6610169491525424,0.6610169491525424,0.6610169491525424
0.559322033898305,0.8135593220338984,0.7966101694915254,0.711864406779661,0.6779661016949152,0.6610169491525424,0.6610169491525424
0.6271186440677966,0.847457627118644,0.6440677966101694,0.711864406779661,0.6610169491525424,0.6271186440677966,0.6610169491525424
0.7288135593220338,0.9322033898305084,0.711864406779661,0.7288135593220338,0.6610169491525424,0.6610169491525424,0.6610169491525424
