Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.7142857142857143,0.7142857142857143,0.5714285714285714,0.6,0.6571428571428571,0.5714285714285714
0.6571428571428571,0.42857142857142855,0.5714285714285714,0.6,0.6571428571428571,0.7428571428571429
0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.6857142857142857,0.5428571428571428
0.6285714285714286,0.7714285714285715,0.5714285714285714,0.6285714285714286,0.7142857142857143,0.6857142857142857
0.8285714285714286,0.5714285714285714,0.5714285714285714,0.6,0.6571428571428571,0.6571428571428571
0.5588235294117647,0.4117647058823529,0.5882352941176471,0.6176470588235294,0.6764705882352942,0.6764705882352942
0.7352941176470589,0.4117647058823529,0.5882352941176471,0.5882352941176471,0.5294117647058824,0.6470588235294118
0.6470588235294118,0.5882352941176471,0.6470588235294118,0.5882352941176471,0.6176470588235294,0.5882352941176471
0.7647058823529411,0.6470588235294118,0.5882352941176471,0.5882352941176471,0.7352941176470589,0.7352941176470589
0.5588235294117647,0.5,0.5882352941176471,0.5882352941176471,0.6764705882352942,0.6764705882352942
