Naive Bayes,Nearest Neighbors
0.9090909090909091,0.8636363636363636
0.9090909090909091,0.7727272727272727
0.8636363636363636,0.5909090909090909
0.8636363636363636,0.7272727272727273
0.9090909090909091,0.8181818181818182
0.9090909090909091,0.7272727272727273
0.8636363636363636,0.5454545454545454
0.8636363636363636,0.7272727272727273
0.7727272727272727,0.5909090909090909
0.9090909090909091,0.6818181818181818
0.9090909090909091,0.8181818181818182
0.9090909090909091,0.8636363636363636
0.9090909090909091,0.7727272727272727
0.9090909090909091,0.5909090909090909
0.9090909090909091,0.7727272727272727
0.9090909090909091,0.7727272727272727
0.8181818181818182,0.8636363636363636
0.8181818181818182,0.7727272727272727
0.9,0.9
0.9473684210526315,0.8947368421052632
0.9473684210526315,0.8947368421052632
0.9473684210526315,0.7894736842105263
0.8947368421052632,0.5789473684210527
0.9473684210526315,0.8421052631578947
0.9473684210526315,0.7368421052631579
0.9473684210526315,0.8421052631578947
0.8947368421052632,0.631578947368421
0.7894736842105263,0.7894736842105263
0.8421052631578947,0.8947368421052632
0.8947368421052632,0.7368421052631579
