Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.7,0.4,1.0,1.0,0.4,1.0,1.0
0.7,0.4,0.9,1.0,0.4,1.0,0.9
0.6,0.4,0.9,1.0,0.4,1.0,1.0
0.9,0.4,1.0,1.0,0.4,1.0,0.9
0.6,0.4,0.9,1.0,0.4,0.9,0.9
0.6,0.4,0.8,1.0,0.4,1.0,1.0
0.7,0.4,0.9,1.0,0.4,1.0,1.0
0.7,0.4,1.0,0.9,0.4,0.9,0.9
0.8888888888888888,0.4444444444444444,0.6666666666666666,1.0,0.4444444444444444,0.8888888888888888,0.8888888888888888
0.6666666666666666,0.4444444444444444,1.0,1.0,0.4444444444444444,1.0,1.0
0.7777777777777778,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.8888888888888888,0.8888888888888888
0.875,0.375,0.875,1.0,0.375,1.0,1.0
0.5,0.375,0.875,1.0,0.375,1.0,1.0
0.75,0.375,1.0,1.0,0.375,1.0,1.0
0.75,0.375,0.875,1.0,0.375,0.875,1.0
0.625,0.375,1.0,1.0,0.375,1.0,1.0
0.875,0.375,0.75,1.0,0.375,1.0,1.0
0.875,0.375,1.0,1.0,0.375,1.0,1.0
0.625,0.375,0.75,1.0,0.375,0.875,0.875
0.7142857142857143,0.42857142857142855,0.8571428571428571,1.0,0.42857142857142855,1.0,0.8571428571428571
