Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.7786458333333334,0.7708333333333334,0.6510416666666666,0.6510416666666666,0.7473958333333334,0.6458333333333334
0.7395833333333334,0.7395833333333334,0.6510416666666666,0.6510416666666666,0.75,0.6588541666666666
0.7526041666666666,0.7864583333333334,0.6510416666666666,0.6510416666666666,0.7395833333333334,0.7083333333333334
0.6614583333333334,0.7265625,0.6510416666666666,0.6510416666666666,0.7135416666666666,0.6796875
0.7395833333333334,0.7291666666666666,0.6510416666666666,0.6510416666666666,0.7447916666666666,0.6770833333333334
0.7526041666666666,0.7760416666666666,0.6510416666666666,0.6510416666666666,0.7682291666666666,0.6692708333333334
0.7265625,0.7317708333333334,0.6510416666666666,0.6510416666666666,0.7421875,0.6588541666666666
0.734375,0.7578125,0.6510416666666666,0.6510416666666666,0.7630208333333334,0.7161458333333334
0.734375,0.7526041666666666,0.6510416666666666,0.6510416666666666,0.7552083333333334,0.7161458333333334
0.7291666666666666,0.7526041666666666,0.6510416666666666,0.6510416666666666,0.71875,0.6953125
