Naive Bayes,Nearest Neighbors
0.9090909090909091,0.7727272727272727
0.9090909090909091,0.8181818181818182
0.9090909090909091,0.8636363636363636
0.9090909090909091,0.8636363636363636
0.9090909090909091,0.8636363636363636
0.9090909090909091,0.7727272727272727
0.9090909090909091,0.8636363636363636
0.9090909090909091,0.8636363636363636
0.8636363636363636,0.8181818181818182
0.9090909090909091,0.8181818181818182
0.9090909090909091,0.8181818181818182
0.8636363636363636,0.5
0.9090909090909091,0.8636363636363636
0.8636363636363636,0.8181818181818182
0.9090909090909091,0.8181818181818182
0.9090909090909091,0.8181818181818182
0.8636363636363636,0.7727272727272727
0.8181818181818182,0.8181818181818182
0.9,0.8
0.9473684210526315,0.7894736842105263
0.8947368421052632,0.8421052631578947
0.9473684210526315,0.7368421052631579
0.8947368421052632,0.8947368421052632
0.9473684210526315,0.8947368421052632
0.9473684210526315,0.8421052631578947
0.8947368421052632,0.8421052631578947
0.9473684210526315,0.9473684210526315
0.9473684210526315,0.7368421052631579
0.9473684210526315,0.8421052631578947
0.9473684210526315,0.7368421052631579
