Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.7703703703703704,0.837037037037037,0.8148148148148148,0.5555555555555556,0.5555555555555556,0.8,0.6518518518518519
0.8222222222222222,0.8592592592592593,0.8592592592592593,0.8222222222222222,0.5555555555555556,0.7925925925925926,0.725925925925926
0.762962962962963,0.8444444444444444,0.8814814814814815,0.5555555555555556,0.5555555555555556,0.8296296296296296,0.5481481481481482
0.725925925925926,0.8296296296296296,0.8074074074074075,0.5555555555555556,0.5555555555555556,0.7925925925925926,0.6370370370370371
0.7703703703703704,0.8148148148148148,0.7703703703703704,0.5555555555555556,0.5555555555555556,0.8074074074074075,0.6592592592592592
0.7851851851851852,0.8814814814814815,0.8444444444444444,0.6296296296296297,0.5555555555555556,0.7481481481481481,0.6074074074074074
0.7111111111111111,0.8444444444444444,0.8074074074074075,0.8074074074074075,0.5555555555555556,0.762962962962963,0.6296296296296297
0.8074074074074075,0.837037037037037,0.8444444444444444,0.5555555555555556,0.5555555555555556,0.8,0.674074074074074
0.725925925925926,0.8518518518518519,0.8148148148148148,0.6962962962962963,0.5555555555555556,0.8,0.6518518518518519
0.762962962962963,0.8666666666666667,0.8222222222222222,0.6148148148148148,0.5555555555555556,0.8518518518518519,0.7037037037037037
