Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
1.0,0.8421052631578947,0.6842105263157895,1.0,1.0,1.0,1.0
1.0,0.8947368421052632,0.7894736842105263,1.0,0.8947368421052632,1.0,0.8947368421052632
1.0,1.0,0.9473684210526315,1.0,1.0,1.0,1.0
1.0,0.6842105263157895,0.5789473684210527,1.0,0.9473684210526315,0.9473684210526315,1.0
1.0,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,0.9473684210526315
1.0,0.9473684210526315,0.7894736842105263,1.0,1.0,1.0,1.0
1.0,1.0,0.7368421052631579,1.0,1.0,1.0,1.0
1.0,0.9473684210526315,0.7368421052631579,1.0,1.0,0.9473684210526315,1.0
1.0,0.9473684210526315,0.7894736842105263,1.0,1.0,1.0,0.9473684210526315
0.9473684210526315,0.8947368421052632,0.8947368421052632,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.8947368421052632
0.9473684210526315,0.8947368421052632,0.8421052631578947,0.9473684210526315,0.9473684210526315,0.8947368421052632,0.9473684210526315
1.0,0.8947368421052632,0.7894736842105263,1.0,1.0,1.0,0.9473684210526315
1.0,0.9473684210526315,0.7894736842105263,1.0,0.9473684210526315,1.0,1.0
0.9473684210526315,0.8947368421052632,0.7894736842105263,0.9473684210526315,0.9473684210526315,0.8947368421052632,0.9473684210526315
1.0,0.9473684210526315,0.6842105263157895,1.0,1.0,0.9473684210526315,1.0
1.0,0.9473684210526315,0.8421052631578947,1.0,1.0,1.0,1.0
1.0,1.0,0.8947368421052632,1.0,1.0,1.0,1.0
1.0,0.9473684210526315,0.8421052631578947,1.0,1.0,1.0,1.0
1.0,0.9444444444444444,0.8333333333333334,1.0,1.0,0.9444444444444444,0.8333333333333334
1.0,0.8888888888888888,0.7777777777777778,1.0,1.0,0.9444444444444444,1.0
0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.8888888888888888
1.0,0.8888888888888888,0.7222222222222222,1.0,1.0,0.8888888888888888,1.0
1.0,0.9444444444444444,0.6666666666666666,1.0,0.9444444444444444,1.0,1.0
1.0,0.8888888888888888,0.7777777777777778,1.0,0.9444444444444444,1.0,0.9444444444444444
1.0,0.9444444444444444,0.8333333333333334,1.0,1.0,1.0,1.0
0.9444444444444444,0.8333333333333334,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444
1.0,0.9411764705882353,0.8823529411764706,1.0,1.0,0.9411764705882353,0.9411764705882353
1.0,1.0,0.8235294117647058,1.0,1.0,1.0,1.0
0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353
1.0,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,1.0
